t,x,y,psi,u,v,r,tau_x,tau_y,tau_psi,T1,T2,T3,T4,ref_x,ref_y,ref_psi,IAE_x,IAE_y,IAE_psi,E_fuel,sat_step,sat_total
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.000000e+10,8,8
5.000000e-01,7.350742e-05,1.251380e-05,5.791806e-10,2.939208e-04,4.999118e-05,2.303896e-09,-8.895118e-08,-2.241738e-08,-1.580489e-13,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,3.675371e-05,6.256901e-06,2.895903e-10,1.600000e+11,8,16
1.000000e+00,2.923679e-04,4.609266e-05,2.120276e-09,5.814144e-04,8.428033e-05,3.851870e-09,-2.513925e-07,-5.671711e-08,-3.946149e-13,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,1.829376e-04,2.930323e-05,1.349728e-09,2.400000e+11,8,24
1.500000e+00,6.532033e-04,9.249473e-05,4.230062e-09,8.618236e-04,1.013061e-04,4.583206e-09,-4.719596e-07,-9.276140e-08,-6.350815e-13,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,5.095393e-04,7.555059e-05,3.464759e-09,3.200000e+11,8,32
2.000000e+00,1.152911e-03,1.442552e-04,6.557203e-09,1.136905e-03,1.057299e-04,4.724579e-09,-7.361454e-07,-1.237092e-07,-8.301919e-13,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,1.085995e-03,1.476782e-04,6.743361e-09,4.000000e+11,8,40
2.500000e+00,1.789532e-03,1.969137e-04,8.894040e-09,1.409478e-03,1.049054e-04,4.623333e-09,-1.030541e-06,-1.468980e-07,-9.616040e-13,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,1.980761e-03,2.461350e-04,1.119038e-08,4.800000e+11,8,48
3.000000e+00,2.562400e-03,2.493702e-04,1.119065e-08,1.681892e-03,1.049204e-04,4.563437e-09,-1.342565e-06,-1.627618e-07,-1.033371e-12,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,3.261961e-03,3.708201e-04,1.678570e-08,5.600000e+11,8,56
3.500000e+00,3.471674e-03,3.026560e-04,1.349586e-08,1.955103e-03,1.082188e-04,4.656898e-09,-1.659930e-06,-1.727718e-07,-1.056732e-12,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,4.997798e-03,5.221481e-04,2.353363e-08,6.400000e+11,8,64
4.000000e+00,4.517644e-03,3.581286e-04,1.587264e-08,2.228678e-03,1.136643e-04,4.849167e-09,-1.970183e-06,-1.776605e-07,-1.037343e-12,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,7.256620e-03,7.012124e-04,3.146996e-08,7.200000e+11,8,72
4.500000e+00,5.700227e-03,4.161692e-04,1.833802e-08,2.501552e-03,1.184921e-04,5.011454e-09,-2.260533e-06,-1.767702e-07,-9.708376e-13,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,1.010673e-02,9.092970e-04,4.063897e-08,8.000000e+11,8,80
5.000000e+00,7.018875e-03,4.759634e-04,2.085371e-08,2.772938e-03,1.206815e-04,5.051086e-09,-2.517979e-06,-1.685805e-07,-8.468525e-13,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,1.361617e-02,1.147279e-03,5.106582e-08,8.800000e+11,8,88
5.500000e+00,8.472846e-03,5.362052e-04,2.335944e-08,3.042848e-03,1.202862e-04,4.972261e-09,-2.729597e-06,-1.517791e-07,-6.567850e-13,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,1.785259e-02,1.415381e-03,6.274554e-08,9.600000e+11,8,96
6.000000e+00,1.006158e-02,5.960477e-04,2.581699e-08,3.311968e-03,1.190851e-04,4.858602e-09,-2.882735e-06,-1.260325e-07,-3.991925e-13,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,2.288338e-02,1.713405e-03,7.565404e-08,1.040000e+12,8,104
