t,x,y,psi,u,v,r,tau_x,tau_y,tau_psi,T1,T2,T3,T4,ref_x,ref_y,ref_psi,IAE_x,IAE_y,IAE_psi,E_fuel,sat_step,sat_total
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.498002e-11,2.498002e-11,6.245005e-10,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.000000e+10,8,8
5.000000e-01,3.580307e-05,9.217490e-05,4.266161e-09,1.431592e-04,3.682280e-04,1.697016e-08,-4.239697e+02,-1.091032e+03,-3.157063e+01,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,1.790153e-05,4.608745e-05,2.133080e-09,1.600000e+11,8,16
1.000000e+00,1.453374e-04,3.735023e-04,1.714312e-08,2.949218e-04,7.565840e-04,3.444042e-08,-1.296688e+03,-3.325973e+03,-9.529460e+01,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,9.057022e-05,2.328386e-04,1.070464e-08,2.400000e+11,8,24
1.500000e+00,3.254855e-04,8.349193e-04,3.799335e-08,4.256222e-04,1.088659e-03,4.888013e-08,-2.132490e+03,-5.450060e+03,-1.543059e+02,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,2.533130e-04,6.502982e-04,2.970131e-08,3.200000e+11,8,32
2.000000e+00,5.602965e-04,1.434410e-03,6.467943e-08,5.135895e-04,1.309022e-03,5.781447e-08,-2.780381e+03,-7.078382e+03,-1.975069e+02,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,5.334612e-04,1.367503e-03,6.204103e-08,4.000000e+11,8,40
2.500000e+00,8.271667e-04,2.113086e-03,9.434386e-08,5.538765e-04,1.405559e-03,6.082652e-08,-3.162563e+03,-8.016880e+03,-2.195701e+02,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,9.470446e-04,2.424046e-03,1.092130e-07,4.800000e+11,8,48
3.000000e+00,1.105734e-03,2.818159e-03,1.244857e-07,5.603920e-04,1.414721e-03,5.974701e-08,-3.305937e+03,-8.339746e+03,-2.231342e+02,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,1.499912e-03,3.833125e-03,1.714558e-07,5.600000e+11,8,56
3.500000e+00,1.385955e-03,3.523674e-03,1.539060e-07,5.604920e-04,1.407349e-03,5.794418e-08,-3.332290e+03,-8.362123e+03,-2.178330e+02,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,2.192889e-03,5.594962e-03,2.484088e-07,6.400000e+11,8,64
4.000000e+00,1.672117e-03,4.240683e-03,1.831417e-07,5.841456e-04,1.460618e-03,5.899268e-08,-3.410605e+03,-8.517465e+03,-2.165126e+02,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,3.028948e-03,7.715304e-03,3.399797e-07,7.200000e+11,8,72
4.500000e+00,1.981164e-03,5.012728e-03,2.142123e-07,6.520177e-04,1.627351e-03,6.525477e-08,-3.690128e+03,-9.186073e+03,-2.301442e+02,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,4.019530e-03,1.022167e-02,4.470858e-07,8.000000e+11,8,80
5.000000e+00,2.335995e-03,5.898421e-03,2.497785e-07,7.672647e-04,1.915051e-03,7.694509e-08,-4.240955e+03,-1.054304e+04,-2.634740e+02,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,5.187527e-03,1.317088e-02,5.719751e-07,8.800000e+11,8,88
5.500000e+00,2.756407e-03,6.948064e-03,2.920493e-07,9.143313e-04,2.283051e-03,9.205403e-08,-5.026338e+03,-1.248868e+04,-3.131600e+02,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,6.565731e-03,1.664491e-02,7.179997e-07,9.600000e+11,8,96
