t,x,y,psi,u,v,r,tau_x,tau_y,tau_psi,T1,T2,T3,T4,ref_x,ref_y,ref_psi,IAE_x,IAE_y,IAE_psi,E_fuel,sat_step,sat_total
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.000000e+10,8,8
5.000000e-01,4.860677e-06,6.460416e-04,5.791820e-10,1.943551e-05,2.580861e-03,2.303907e-09,-7.729169e+00,-1.025922e+03,-2.358155e-02,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,2.430339e-06,3.230208e-04,2.895910e-10,1.600000e+11,8,16
1.000000e+00,1.795192e-05,2.570578e-03,2.113304e-09,3.292448e-05,5.114042e-03,3.824134e-09,-2.171032e+01,-3.148517e+03,-6.488444e-02,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,1.140630e-05,1.608310e-03,1.346243e-09,2.400000e+11,8,24
1.500000e+00,3.613615e-05,5.749505e-03,4.197691e-09,3.980993e-05,7.598483e-03,4.509619e-09,-3.557218e+01,-5.841614e+03,-1.048223e-01,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,2.947437e-05,4.483063e-03,3.445089e-09,3.200000e+11,8,32
2.000000e+00,5.655113e-05,1.015974e-02,6.474517e-09,4.184931e-05,1.003934e-02,4.597213e-09,-4.752128e+01,-9.061122e+03,-1.384422e-01,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,5.774994e-05,9.562934e-03,6.682347e-09,4.000000e+11,8,40
2.500000e+00,7.747882e-05,1.578146e-02,8.733974e-09,4.186163e-05,1.244444e-02,4.441496e-09,-5.718348e+01,-1.278895e+04,-1.647527e-01,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,9.648935e-05,1.745366e-02,1.104933e-08,4.800000e+11,8,48
3.000000e+00,9.849346e-05,2.259841e-02,1.092653e-08,4.219706e-05,1.482031e-02,4.329364e-09,-6.522934e+01,-1.695784e+04,-1.858022e-01,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,1.457361e-04,2.875286e-02,1.651260e-08,5.600000e+11,8,56
3.500000e+00,1.199949e-04,3.059670e-02,1.310200e-08,4.380844e-05,1.716984e-02,4.372296e-09,-7.294022e+01,-2.150018e+04,-2.054556e-01,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,2.057335e-04,4.405121e-02,2.306360e-08,6.400000e+11,8,64
4.000000e+00,1.425132e-04,3.976297e-02,1.532374e-08,4.626432e-05,1.949229e-02,4.513882e-09,-8.133728e+01,-2.638495e+04,-2.267831e-01,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,2.769901e-04,6.393270e-02,3.072547e-08,7.200000e+11,8,72
4.500000e+00,1.662034e-04,5.008310e-02,1.760839e-08,4.849661e-05,2.178530e-02,4.624161e-09,-9.062255e+01,-3.161135e+04,-2.503805e-01,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,3.600918e-04,8.897425e-02,3.952966e-08,8.000000e+11,8,80
5.000000e+00,1.907569e-04,6.154197e-02,1.991712e-08,4.971775e-05,2.404727e-02,4.610838e-09,-1.003160e+02,-3.718991e+04,-2.747968e-01,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,4.554703e-04,1.197452e-01,4.948822e-08,8.800000e+11,8,88
5.500000e+00,2.156712e-04,7.412417e-02,2.218954e-08,4.994018e-05,2.627866e-02,4.479588e-09,-1.098202e+02,-4.313153e+04,-2.982426e-01,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,5.633059e-04,1.568073e-01,6.058299e-08,9.600000e+11,8,96
6.000000e+00,2.406177e-04,8.781495e-02,2.438806e-08,4.984734e-05,2.848163e-02,4.315432e-09,-1.189234e+02,-4.944471e+04,-3.200992e-01,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,6.836147e-04,2.007148e-01,7.277702e-08,1.040000e+12,8,104
6.500000e+00,2.656280e-04,1.026007e-01,2.651904e-08,5.019501e-05,3.065854e-02,4.209089e-09,-1.279076e+02,-5.613581e+04,-3.412283e-01,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,8.164287e-04,2.520151e-01,8.603654e-08,1.120000e+12,8,112
7.000000e+00,2.909787e-04,1.184686e-01,2.861763e-08,5.120926e-05,3.281032e-02,4.185407e-09,-1.372492e+02,-6.320940e+04,-3.630624e-01,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,9.619181e-04,3.112494e-01,1.003454e-07,1.200000e+12,8,120
7.500000e+00,3.168880e-04,1.354059e-01,3.071073e-08,5.242969e-05,3.493615e-02,4.187018e-09,-1.471884e+02,-7.066821e+04,-3.863119e-01,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,1.120362e-03,3.789524e-01,1.157007e-07,1.280000e+12,8,128
8.000000e+00,3.432807e-04,1.533992e-01,3.278952e-08,5.314288e-05,3.703456e-02,4.128493e-09,-1.575264e+02,-7.851326e+04,-4.103682e-01,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,1.292002e-03,4.556520e-01,1.320955e-07,1.360000e+12,8,136
8.500000e+00,3.698517e-04,1.724349e-01,3.481833e-08,5.314364e-05,3.910539e-02,3.987539e-09,-1.678498e+02,-8.674488e+04,-4.339875e-01,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,1.476928e-03,5.418694e-01,1.495046e-07,1.440000e+12,8,144
9.000000e+00,3.964622e-04,1.924997e-01,3.678254e-08,5.330134e-05,4.115126e-02,3.870005e-09,-1.780756e+02,-9.536426e+04,-4.569230e-01,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,1.675159e-03,6.381193e-01,1.678959e-07,1.520000e+12,8,152
9.500000e+00,4.236530e-04,2.135825e-01,3.874877e-08,5.546433e-05,4.317726e-02,3.994246e-09,-1.889527e+02,-1.043748e+05,-4.814049e-01,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,1.886986e-03,7.449105e-01,1.872703e-07,1.600000e+12,8,160
1.000000e+01,4.529190e-04,2.356746e-01,4.089452e-08,6.160093e-05,4.518875e-02,4.585500e-09,-2.021123e+02,-1.137820e+05,-5.122578e-01,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,2.113445e-03,8.627478e-01,2.077176e-07,1.680000e+12,8,168
1.050000e+01,4.864593e-04,2.587695e-01,4.347465e-08,7.256017e-05,4.718814e-02,5.728755e-09,-2.194869e+02,-1.235925e+05,-5.551336e-01,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,2.356675e-03,9.921326e-01,2.294549e-07,1.760000e+12,8,176
1.100000e+01,5.263898e-04,2.828603e-01,4.672531e-08,8.716060e-05,4.917261e-02,7.265442e-09,-2.422997e+02,-1.338108e+05,-6.134900e-01,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,2.619870e-03,1.133563e+00,2.528175e-07,1.840000e+12,8,184
1.150000e+01,5.737468e-04,3.079377e-01,5.074644e-08,1.022665e-04,5.113433e-02,8.810633e-09,-2.701601e+02,-1.444372e+05,-6.859250e-01,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,2.906743e-03,1.287532e+00,2.781908e-07,1.920000e+12,8,192
1.200000e+01,6.278282e-04,3.339878e-01,5.542848e-08,1.140605e-04,5.306379e-02,9.911505e-09,-3.008656e+02,-1.554675e+05,-7.656545e-01,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,3.220657e-03,1.454526e+00,3.059050e-07,2.000000e+12,8,200
1.250000e+01,6.863597e-04,3.609931e-01,6.047930e-08,1.200695e-04,5.495504e-02,1.028977e-08,-3.312303e+02,-1.668949e+05,-8.430583e-01,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,3.563837e-03,1.635022e+00,3.361446e-07,2.080000e+12,8,208
1.300000e+01,7.466203e-04,3.889351e-01,6.556415e-08,1.209797e-04,5.681031e-02,1.005100e-08,-3.587382e+02,-1.787145e+05,-9.106483e-01,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,3.937147e-03,1.829490e+00,3.689267e-07,2.160000e+12,8,216
1.350000e+01,8.071623e-04,4.177986e-01,7.051099e-08,1.211961e-04,5.864137e-02,9.738124e-09,-3.833030e+02,-1.909276e+05,-9.682861e-01,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,4.340729e-03,2.038389e+00,4.041822e-07,2.240000e+12,8,224
1.400000e+01,8.693529e-04,4.475761e-01,7.548765e-08,1.275725e-04,6.046618e-02,1.016624e-08,-4.082024e+02,-2.035442e+05,-1.025864e+00,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,4.775405e-03,2.262177e+00,4.419260e-07,2.320000e+12,8,232
1.450000e+01,9.378936e-04,4.782686e-01,8.105170e-08,1.465931e-04,6.230155e-02,1.207948e-08,-4.395003e+02,-2.165812e+05,-1.101438e+00,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,5.244352e-03,2.501311e+00,4.824519e-07,2.400000e+12,8,240
1.500000e+01,1.019827e-03,5.098833e-01,8.801911e-08,1.811395e-04,6.415485e-02,1.577000e-08,-4.839243e+02,-2.300572e+05,-1.214782e+00,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,5.754266e-03,2.756253e+00,5.264614e-07,2.480000e+12,8,248
1.550000e+01,1.122209e-03,5.424273e-01,9.717934e-08,2.283823e-04,6.601871e-02,2.084319e-08,-5.459567e+02,-2.439847e+05,-1.378689e+00,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,6.315370e-03,3.027466e+00,5.750511e-07,2.560000e+12,8,256
1.600000e+01,1.249315e-03,5.759005e-01,1.089653e-07,2.800364e-04,6.787179e-02,2.627085e-08,-6.254271e+02,-2.583644e+05,-1.591887e+00,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,6.940028e-03,3.315417e+00,6.295338e-07,2.640000e+12,8,264
1.650000e+01,1.400639e-03,6.102906e-01,1.232280e-07,3.252569e-04,6.968637e-02,3.075549e-08,-7.168744e+02,-2.731832e+05,-1.837336e+00,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,7.640347e-03,3.620562e+00,6.911477e-07,2.720000e+12,8,272
1.700000e+01,1.570755e-03,6.455728e-01,1.392407e-07,3.552156e-04,7.144021e-02,3.328192e-08,-8.112910e+02,-2.884190e+05,-2.087662e+00,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,8.425724e-03,3.943348e+00,7.607681e-07,2.800000e+12,8,280
1.750000e+01,1.751420e-03,6.817153e-01,1.559678e-07,3.674625e-04,7.312769e-02,3.362485e-08,-8.998153e+02,-3.040504e+05,-2.316315e+00,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,9.301435e-03,4.284206e+00,8.387520e-07,2.880000e+12,8,288
1.800000e+01,1.935283e-03,7.186890e-01,1.725151e-07,3.680121e-04,7.476499e-02,3.257002e-08,-9.779507e+02,-3.200674e+05,-2.510148e+00,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,1.026908e-02,4.643551e+00,9.250095e-07,2.960000e+12,8,296
1.850000e+01,2.119751e-03,7.564773e-01,1.885833e-07,3.698869e-04,7.638619e-02,3.170798e-08,-1.048443e+03,-3.364786e+05,-2.677815e+00,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,1.132895e-02,5.021789e+00,1.019301e-06,3.040000e+12,8,304
1.900000e+01,2.309298e-03,7.950821e-01,2.047216e-07,3.883228e-04,7.803068e-02,3.283890e-08,-1.121316e+03,-3.533112e+05,-2.849562e+00,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,1.248360e-02,5.419330e+00,1.121662e-06,3.120000e+12,8,312
1.950000e+01,2.514971e-03,8.345220e-01,2.222395e-07,4.343887e-04,7.972678e-02,3.720934e-08,-1.210675e+03,-3.706027e+05,-3.067386e+00,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,1.374109e-02,5.836591e+00,1.232782e-06,3.200000e+12,8,320
2.000000e+01,2.750988e-03,8.748238e-01,2.427779e-07,5.096876e-04,8.147817e-02,4.490226e-08,-1.329307e+03,-3.883870e+05,-3.368758e+00,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,1.511658e-02,6.274003e+00,1.354171e-06,3.280000e+12,8,328
2.050000e+01,3.029559e-03,9.160088e-01,2.676836e-07,6.046014e-04,8.325962e-02,5.466757e-08,-1.483220e+03,-4.066798e+05,-3.770377e+00,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,1.663136e-02,6.732008e+00,1.488012e-06,3.360000e+12,8,336
2.100000e+01,3.356010e-03,9.580805e-01,2.974418e-07,7.012166e-04,8.502484e-02,6.431304e-08,-1.668506e+03,-4.254718e+05,-4.259106e+00,2.000000e+05,2.000000e+05,2.000000e+05,2.000000e+05,0.000000e+00,0.000000e+00,0.000000e+00,1.830936e-02,7.211048e+00,1.636733e-06,3.440000e+12,8,344
